fare_amount,dayofweek,hourofday,pickuplon,pickuplat,dropofflon,dropofflat,passengers,key
18,Mon,14,-73.97833,40.772962,-74.006942,40.735685,1.0,key
18,Sun,15,-73.997739,40.720738,-73.957413,40.779905,1.0,key
18,Tue,15,-73.976268,40.78255,-73.94097,40.831881,1.0,key
18,Thu,15,-74.002867,40.760432,-74.016135,40.706035,2.0,key
18,Thu,15,-73.992035,40.74481,-73.95817,40.710642,1.0,key
18,Sun,16,-73.946653,40.831752,-73.982405,40.774165,1.0,key
18,Sun,16,-73.962227,40.779115,-74.006485,40.7397,3.0,key
18,Sun,16,-73.989677,40.756747,-73.936648,40.811192,1.0,key
18,Sun,16,-73.997085571289062,40.722740173339844,-73.97076416015625,40.752292633056641,1.0,key
18,Fri,16,-73.976412,40.751812,-74.014252,40.709922,1.0,key
18,Sun,16,-73.990675,40.723452,-73.99121,40.688392,5.0,key
18,Fri,16,-74.006637573242188,40.741573333740234,-73.977752685546875,40.7562255859375,2.0,key
18,Sun,16,-73.955625,40.767707,-74.008115,40.745322,1.0,key
18,Tue,17,-73.949773,40.784631,-73.991132,40.76585,1.0,key
18,Tue,17,-73.974311828613281,40.7384033203125,-73.959999084472656,40.7625617980957,1.0,key
18,Tue,18,-73.998512,40.717203,-73.992287,40.749275,1.0,key
18,Tue,18,-73.991891,40.729031,-73.992613,40.767566,1.0,key
18,Mon,18,-73.963268,40.769161,-74.006423,40.730212,1.0,key
18,Mon,19,-73.980961,40.741921,-73.967593,40.763325,1.0,key
18,Wed,19,-73.991742,40.735122,-73.98556,40.766137,1.0,key
18,Sun,19,-73.990016,40.751909,-73.965314,40.801084,1.0,key
18,Sat,20,-74.015052,40.708966,-73.984001,40.753227,1.0,key
18,Thu,20,-73.989570617675781,40.75750732421875,-74.01727294921875,40.705307006835938,6.0,key
18,Tue,21,-73.984425,40.760075,-73.932322,40.762317,3.0,key
18,Tue,21,-73.985197,40.759547,-73.959012,40.777825,1.0,key
18,Tue,21,-73.975907,40.760362,-73.99012,40.756672,1.0,key
18,Mon,21,-73.966267,40.804967,-73.991165,40.750567,1.0,key
18,Mon,21,-74.008802,40.712302,-73.963637,40.757362,4.0,key
18,Tue,22,-73.9987,40.73481,-73.974092,40.673922,1.0,key
18,Sat,22,-73.954447,40.778267,-73.985195,40.71777,1.0,key
18,Tue,22,-73.983102,40.771592,-73.998505,40.722867,1.0,key
18,Tue,22,-73.985725,40.739957,-73.966722,40.799122,2.0,key
18,Sat,23,-73.99932,40.724977,-73.982877,40.78505,1.0,key
18,Sat,23,-73.993992,40.761555,-73.990215,40.725177,1.0,key
18,Sat,23,-73.959771,40.716138,-73.963804,40.673113,3.0,key
18,Thu,23,-73.984077453613281,40.744125366210938,-73.962738037109375,40.710163116455078,2.0,key
18,Sat,23,-74.005847,40.708097,-73.967282,40.760872,4.0,key
18,Sun,23,-73.956445,40.77133,-73.95581,40.719415,5.0,key
18,Sat,23,-73.984052,40.762992,-73.956118,40.806002,1.0,key
18,Sat,23,-73.956725,40.76994,-73.991098,40.750555,2.0,key
18,Thu,23,-73.944522,40.793981,-73.928747,40.768637,1.0,key
19,Tue,0,-73.988250732421875,40.745079040527344,-73.984649658203125,40.691440582275391,3.0,key
19,Sun,0,-74.0063247680664,40.708530426025391,-73.997695922851562,40.763931274414062,1.0,key
19,Thu,1,-73.97769,40.753303,-73.918919,40.781902,1.0,key
19,Wed,1,-73.985613,40.72309,-73.924763,40.769418,1.0,key
19,Sat,2,-74.001537,40.727527,-73.948257,40.774692,1.0,key
19,Wed,3,-74.00431,40.716377,-73.99672,40.661517,1.0,key
19,Fri,3,-73.997059,40.720605,-73.956507,40.746182,1.0,key
19,Thu,4,-73.991525,40.74871,-73.914432,40.745042,1.0,key
19,Wed,5,-73.983816,40.721621,-73.957833,40.670376,1.0,key
19,Thu,6,-73.975132,40.680966,-74.004776,40.74204,1.0,key
19,Tue,7,-73.954087,40.778602,-73.93441,40.847955,1.0,key
19,Fri,8,-73.963283,40.76605,-73.997815,40.723978,1.0,key
19,Mon,8,-73.93267,40.791923,-73.95496,40.764945,1.0,key
19,Sat,8,-73.971677,40.754647,-74.003592,40.720672,2.0,key
19,Thu,8,-73.93421,40.745162,-73.970503,40.765032,1.0,key
19,Thu,8,-73.978027,40.783727,-73.982302,40.75179,1.0,key
19,Fri,8,-73.981618,40.77954,-74.006705,40.715902,1.0,key
19,Mon,8,-73.978468,40.752271,-74.009146,40.703648,1.0,key
19,Fri,8,-73.958025,40.784767,-73.977212,40.756577,1.0,key
19,Sat,8,-73.982638,40.74741,-73.972342,40.693212,1.0,key
19,Fri,8,-73.901782,40.749232,-73.954972,40.765017,1.0,key
19,Wed,8,-73.985634,40.759759,-74.01423,40.713971,1.0,key
19,Fri,9,-73.97234,40.7455,-73.989008,40.771827,6.0,key
19,Fri,9,-73.978205,40.788597,-73.967217,40.756335,5.0,key
19,Fri,9,-73.935499,40.744395,-73.871296,40.77415,1.0,key
19,Fri,9,-74.00919,40.706462,-73.984452,40.754455,1.0,key
19,Mon,9,-73.976676940917969,40.7515869140625,-74.0072021484375,40.717647552490234,2.0,key
19,Fri,10,-73.987337,40.76847,-74.009265,40.713442,3.0,key
19,Thu,11,-73.967074,40.803909,-74.001061,40.742598,1.0,key
19,Mon,12,-73.985343,40.762051,-73.946746,40.817503,1.0,key
19,Fri,12,-73.917716,40.743108,-73.945434,40.777925,1.0,key
19,Wed,12,-73.954132080078125,40.766860961914062,-73.993232727050781,40.7333984375,5.0,key
19,Sat,13,-73.955997,40.778862,-73.991455,40.709892,1.0,key
19,Thu,13,-74.011512756347656,40.710811614990234,-73.996063232421875,40.759132385253906,1.0,key
19,Mon,13,-73.992618,40.749952,-73.969795,40.757548,1.0,key
19,Sat,13,-74.014338,40.704312,-73.983292,40.741175,3.0,key
19,Thu,13,-74.009644,40.706388,-73.962405,40.758838,1.0,key
19,Sat,13,-73.986353,40.726467,-73.995047,40.769552,1.0,key
19,Sat,13,-73.989815,40.757552,-73.992028,40.72903,1.0,key
19,Mon,14,-74.01296,40.706377,-73.985597,40.763712,5.0,key
19,Thu,14,-73.961963,40.778766,-73.991371,40.740818,1.0,key
19,Sun,14,-73.952866,40.772314,-73.991672,40.749051,1.0,key
19,Thu,14,-73.958784,40.774955,-74.001275,40.74679,1.0,key
19,Wed,14,-74.015327453613281,40.714130401611328,-73.988578796386719,40.739589691162109,6.0,key
19,Thu,14,-74.005096435546875,40.719257354736328,-73.988693237304688,40.769279479980469,1.0,key
19,Thu,14,-74.017145,40.705422,-73.988637,40.758642,5.0,key
19,Sat,14,-73.960562,40.77252,-74.000812,40.73164,1.0,key
19,Sun,14,-73.971306,40.795725,-73.997439,40.737427,1.0,key
19,Mon,14,-74.011065,40.703462,-73.970752,40.758027,1.0,key
19,Thu,15,-74.004175,40.707492,-73.974225,40.75658,1.0,key
19,Thu,15,-73.973347,40.76437,-74.009908,40.726947,1.0,key
19,Sun,16,-73.950555,40.775987,-73.973932,40.731512,1.0,key
19,Sun,16,-74.015067,40.709462,-73.99125,40.754562,6.0,key
19,Mon,17,-73.997494,40.719216,-73.98626,40.758537,1.0,key
19,Thu,18,-73.997879,40.75385,-73.988325,40.722723,1.0,key
19,Sun,18,-73.982406,40.785296,-73.974933,40.733344,1.0,key
19,Wed,19,-74.003205,40.706599,-73.968451,40.764554,1.0,key
19,Tue,19,-73.991592407226562,40.724853515625,-73.9857406616211,40.759006500244141,1.0,key
19,Sun,19,-73.983075,40.781609,-73.978273,40.729498,1.0,key
19,Fri,19,-73.950935363769531,40.7708854675293,-74.005477905273438,40.707252502441406,1.0,key
19,Tue,20,-73.935874938964844,40.750141143798828,-73.85888671875,40.727870941162109,1.0,key
19,Tue,21,-73.987598,40.732532,-73.974247,40.687307,1.0,key
19,Tue,21,-73.996502,40.728945,-73.958085,40.766197,2.0,key
19,Mon,21,-74.007523,40.740987,-73.96732,40.695707,1.0,key
19,Thu,21,-73.982861,40.771797,-74.008802,40.714566,2.0,key
19,Tue,22,-73.99069,40.740192,-73.937375,40.801322,1.0,key
19,Tue,22,-74.00798,40.74793,-73.96351,40.799582,2.0,key
19,Tue,22,-74.002112,40.724665,-73.946032,40.781465,1.0,key
19,Sun,22,-73.992851257324219,40.7496452331543,-73.955215454101562,40.716220855712891,6.0,key
19,Sat,23,-74.006873,40.70986,-73.984234,40.767282,1.0,key
19,Tue,23,-73.941804,40.822999,-73.995817,40.764495,1.0,key
19,Thu,23,-73.980149,40.726886,-73.98989,40.771229,1.0,key
20,Sun,0,-73.975524,40.67448,-73.957517,40.722346,2.0,key
20,Fri,0,-74.005172,40.719605,-73.953732,40.767075,1.0,key
20,Fri,0,-73.980415,40.730377,-73.915847,40.699,1.0,key
20,Sun,2,-73.98968505859375,40.762691497802734,-73.9560775756836,40.727149963378906,1.0,key
20,Sat,2,-74.009485,40.72615,-73.979462,40.673482,1.0,key
20,Sat,2,-73.957843,40.717743,-73.957738,40.66872,1.0,key
20,Wed,3,-73.962832,40.762482,-73.880155,40.763447,1.0,key
20,Fri,3,-73.991157,40.7316,-73.947142,40.788117,1.0,key
20,Sun,3,-74.01322,40.715117,-73.961322,40.661359,1.0,key
20,Thu,4,-73.96282,40.762687,-73.932583,40.69748,1.0,key
20,Wed,6,-73.983746,40.781042,-74.017163,40.705524,1.0,key
20,Tue,7,-74.014323,40.7172,-73.96795,40.761267,6.0,key
20,Fri,7,-74.014591,40.717967,-73.97281,40.764182,1.0,key
20,Thu,8,-73.966933,40.788793,-73.990947,40.734143,5.0,key
20,Thu,8,-73.942463,40.837635,-73.963912,40.776735,6.0,key
20,Fri,8,-74.005385,40.727917,-73.959402,40.771247,1.0,key
20,Wed,8,-73.986364,40.758501,-74.004514,40.713282,2.0,key
20,Thu,8,-73.979135,40.753347,-74.009108,40.704207,1.0,key
20,Mon,8,-73.94777,40.783637,-73.910007,40.8077,1.0,key
20,Wed,8,-73.963778,40.798164,-73.988361,40.738519,1.0,key
20,Wed,8,-73.963539,40.776015,-73.996522,40.74058,1.0,key
20,Thu,8,-74.002877,40.731097,-73.974103,40.757342,5.0,key
20,Mon,8,-74.003797,40.707742,-73.95298,40.679007,1.0,key
20,Fri,8,-74.016132,40.711362,-73.97573,40.753565,6.0,key
20,Tue,9,-74.00598,40.739825,-73.991538,40.738903,1.0,key
20,Thu,9,-74.008743286132812,40.731292724609375,-73.9749755859375,40.755893707275391,1.0,key
20,Fri,10,-74.001663208007812,40.746791839599609,-73.978767395019531,40.752948760986328,5.0,key
20,Mon,11,-73.973838806152344,40.763431549072266,-74.003311157226562,40.706218719482422,1.0,key
20,Tue,11,-74.01513671875,40.715995788574219,-73.983306884765625,40.738998413085938,1.0,key
20,Fri,12,-73.996571,40.720657,-73.981305,40.765338,1.0,key
20,Sun,12,-73.988958,40.736785,-73.920433,40.762672,1.0,key
20,Thu,12,-74.008164,40.737969,-73.982055,40.775236,1.0,key
20,Sat,13,-73.983789,40.738848,-73.992675,40.697448,1.0,key
20,Thu,13,-73.998055,40.72268,-73.971019,40.76056,1.0,key
20,Mon,14,-73.993323,40.72955,-73.98479,40.759762,1.0,key
20,Fri,14,-73.996419,40.723789,-73.9772,40.761105,1.0,key
20,Thu,14,-74.016437,40.706295,-73.97563,40.749767,5.0,key
20,Mon,14,-73.95536,40.78011,-73.99011,40.75764,1.0,key
20,Thu,14,-74.0162,40.706245,-73.981597,40.76345,6.0,key
20,Thu,14,-73.979965,40.755297,-73.999793,40.717887,2.0,key
20,Thu,14,-73.998222,40.754637,-74.01208,40.705595,6.0,key
20,Thu,15,-73.996947,40.725642,-73.958278,40.764575,1.0,key
20,Sun,18,-74.011833,40.712034,-73.978024,40.752806,2.0,key
20,Sun,18,-73.86275,40.76951,-73.949911,40.761748,1.0,key
20,Tue,20,-74.01678466796875,40.706226348876953,-73.985992431640625,40.749755859375,1.0,key
20,Sat,20,-74.002393,40.739803,-73.948262,40.774593,1.0,key
20,Thu,20,-73.988982,40.730962,-73.977257,40.676523,3.0,key
20,Thu,20,-74.015228271484375,40.714031219482422,-73.980789184570312,40.784828186035156,1.0,key
20,Tue,21,-73.960915,40.774062,-74.001862,40.719497,1.0,key
20,Tue,21,-73.993235,40.742305,-73.955178,40.773612,1.0,key
20,Tue,21,-74.010395,40.711892,-73.97764,40.752372,1.0,key
20,Mon,21,-73.96482,40.775537,-74.002507,40.70886,1.0,key
20,Tue,21,-73.967373,40.756582,-74.009707,40.70808,1.0,key
20,Tue,21,-73.984283,40.740355,-73.965755,40.792172,1.0,key
20,Tue,21,-73.998425,40.735127,-73.973702,40.796127,4.0,key
20,Sun,22,-73.957419,40.714445,-73.95958,40.75999,3.0,key
20,Wed,22,-74.002462,40.733473,-73.939257,40.802598,1.0,key
20,Tue,22,-73.983288,40.762556,-74.007006,40.707734,1.0,key
20,Fri,22,-73.992495,40.734597,-73.964233,40.802658,1.0,key
20,Mon,22,-73.974745,40.753317,-73.967201,40.689694,1.0,key
20,Thu,23,-73.955042,40.783388,-73.918589,40.774554,1.0,key
20,Sun,23,-73.960667,40.765742,-74.006732,40.706567,1.0,key
20,Mon,23,-74.001745,40.74583,-73.921712,40.743387,3.0,key
20,Wed,23,-74.007438659667969,40.726821899414062,-73.954307556152344,40.776210784912109,5.0,key
20,Fri,23,-74.001508,40.739317,-73.947225,40.779558,1.0,key
20,Mon,23,-74.009382,40.70477,-73.976145,40.740807,1.0,key
20,Mon,23,-73.98234,40.772517,-73.889492,40.75125,6.0,key
21,Mon,0,-73.954702,40.773921,-73.872963,40.759579,4.0,key
21,Fri,0,-73.958842,40.716822,-73.975842,40.674,1.0,key
21,Sat,1,-73.982215,40.776554,-73.920065,40.775564,1.0,key
21,Sun,2,-73.962625,40.763368,-73.958798,40.717072,1.0,key
21,Wed,3,-73.964077,40.761017,-73.910447,40.70264,1.0,key
21,Sat,3,-73.989418029785156,40.718185424804688,-73.979934692382812,40.777999877929688,1.0,key
21,Thu,4,-73.958981,40.708643,-73.87943,40.681831,1.0,key
21,Sat,4,-74.00783,40.710295,-73.931785,40.698497,1.0,key
21,Thu,4,-74.007817,40.70546,-74.02178,40.647422,4.0,key
21,Thu,6,-73.934352,40.804807,-74.010632,40.701912,1.0,key
21,Wed,6,-73.951305,40.77272,-74.006187,40.722385,1.0,key
21,Thu,7,-73.8829574584961,40.747661590576172,-73.97784423828125,40.742294311523438,1.0,key
21,Tue,7,-73.990052,40.687327,-74.00417,40.7518,1.0,key
21,Fri,8,-73.950848,40.77098,-74.008735,40.704075,2.0,key
21,Mon,8,-73.945383,40.786712,-73.99098,40.750282,1.0,key
21,Fri,8,-73.963367,40.754372,-74.011233,40.703217,1.0,key
21,Fri,8,-73.952122,40.769167,-74.00197,40.74054,4.0,key
21,Mon,8,-73.999818,40.719587,-73.980043,40.764437,1.0,key
21,Fri,8,-74.014662,40.716592,-73.983865,40.76638,1.0,key
21,Thu,8,-73.960452,40.761705,-74.01637,40.70755,1.0,key
21,Tue,9,-73.967422485351562,40.760162353515625,-73.989395141601562,40.744976043701172,1.0,key
21,Thu,10,-73.981536,40.78384,-73.98917,40.747152,1.0,key
21,Tue,10,-73.98522,40.758516,-73.96152,40.805988,3.0,key
21,Thu,10,-74.007787,40.703413,-73.95456,40.767243,1.0,key
21,Sat,11,-73.937525,40.80432,-73.978268,40.737063,1.0,key
21,Fri,11,-74.00469,40.742053,-73.972755,40.763683,2.0,key
21,Sat,11,-73.980823,40.76971,-73.961649,40.810372,1.0,key
21,Sun,11,-73.987369,40.743177,-73.988037,40.742914,1.0,key
21,Mon,11,-74.009323120117188,40.706138610839844,-73.975341796875,40.764011383056641,2.0,key
21,Tue,12,-74.009191,40.716363,-73.975193,40.755835,2.0,key
21,Sun,12,-73.97374,40.757551,-73.979039,40.744826,2.0,key
21,Sat,13,-73.951669,40.793498,-73.925439,40.758834,2.0,key
21,Tue,13,-73.975752,40.751181,-73.96749,40.793791,1.0,key
21,Sat,13,-73.94211,40.6962,-73.9834,40.73051,1.0,key
21,Sat,13,-73.988845,40.733877,-73.926967,40.764885,5.0,key
21,Thu,14,-73.985868,40.744067,-74.003945,40.713675,1.0,key
21,Mon,14,-73.981284,40.778584,-73.939308,40.853864,1.0,key
21,Thu,14,-73.994212,40.735242,-73.970092,40.76474,1.0,key
21,Fri,14,-73.9779052734375,40.757675170898438,-74.006767272949219,40.709072113037109,1.0,key
21,Thu,14,-74.008127,40.70316,-73.97394,40.761957,5.0,key
21,Thu,14,-74.014992,40.714105,-73.98614,40.740482,2.0,key
21,Thu,15,-74.00139,40.71635,-73.98322,40.75109,1.0,key
21,Thu,15,-73.94866943359375,40.789031982421875,-73.975395202636719,40.753089904785156,1.0,key
21,Thu,15,-73.938980102539062,40.752101898193359,-73.872261047363281,40.774520874023438,2.0,key
21,Fri,16,-73.964885,40.806759,-73.979053,40.762474,1.0,key
21,Mon,16,-74.01261,40.702133,-73.9929,40.756954,1.0,key
21,Sun,16,-73.996294,40.721965,-73.953075,40.775104,1.0,key
21,Tue,17,-74.016765,40.705119,-73.973724,40.7615,1.0,key
21,Sat,17,-73.85113525390625,40.832920074462891,-74.002891540527344,40.718456268310547,2.0,key
21,Wed,17,-73.961895,40.779509,-74.004264,40.742545,2.0,key
21,Fri,18,-73.986103,40.759968,-74.011259,40.710671,1.0,key
21,Wed,18,-73.975172,40.749162,-74.010519,40.718794,1.0,key
21,Mon,19,-74.000045,40.727249,-73.983986,40.664711,2.0,key
21,Sat,20,-73.973403930664062,40.792720794677734,-74.004280090332031,40.738037109375,1.0,key
21,Thu,21,-73.990357,40.75704,-73.953382,40.819384,1.0,key
21,Tue,21,-74.009908,40.705117,-73.96275,40.720132,1.0,key
21,Tue,21,-73.950673,40.723793,-73.9865,40.67597,4.0,key
21,Mon,21,-73.98468017578125,40.768184661865234,-73.987297058105469,40.720474243164062,1.0,key
21,Sat,21,-73.949943542480469,40.729240417480469,-73.9997329711914,40.679134368896484,3.0,key
21,Mon,21,-73.975767,40.760537,-73.953737,40.710482,1.0,key
21,Mon,21,-73.982972,40.768897,-74.008725,40.7042,1.0,key
21,Mon,21,-74.003717,40.749148,-73.965363,40.690627,2.0,key
21,Tue,22,-73.988112,40.764585,-73.938212,40.847212,1.0,key
21,Tue,22,-74.004677,40.747202,-73.95615,40.746095,2.0,key
21,Fri,22,-73.994693,40.750341,-73.919163,40.765892,1.0,key
21,Sat,22,-73.990412,40.728955,-73.96246,40.797465,2.0,key
21,Tue,22,-73.986282,40.730552,-73.957497,40.653737,1.0,key
21,Sat,23,-73.95226,40.769217,-74.00152,40.730742,1.0,key
21,Fri,23,-73.962396,40.810405,-73.998391,40.754131,1.0,key
21,Mon,23,-73.961572,40.801997,-73.924467,40.757712,2.0,key
21,Mon,23,-73.98211,40.769705,-73.909008,40.774782,1.0,key
21,Tue,23,-73.872435,40.774175,-73.933498,40.705925,1.0,key
21,Sat,23,-73.992377,40.69423,-74.027537,40.638975,5.0,key
21,Sat,23,-73.955158,40.820262,-73.990373,40.751527,5.0,key
22,Fri,0,-74.004612,40.74194,-73.942258,40.727725,1.0,key
22,Sun,0,-73.979507,40.734907,-73.927373,40.818345,2.0,key
22,Fri,0,-74.00366,40.723515,-73.971975,40.797072,1.0,key
22,Sun,1,-74.009658,40.715375,-73.952535,40.668189,1.0,key
22,Wed,1,-73.988061,40.720741,-73.983092,40.774171,1.0,key
22,Sat,2,-73.988322,40.723177,-73.98557,40.780395,4.0,key
22,Mon,2,-74.006825,40.735765,-73.914695,40.768343,1.0,key
22,Sat,2,-74.006335,40.739662,-73.942727,40.768687,1.0,key
22,Sat,2,-73.977402,40.684202,-73.921617,40.624012,3.0,key
22,Sat,2,-73.999727,40.727137,-73.947467,40.747983,1.0,key
22,Sun,3,-73.987126,40.75537,-73.916096,40.774265,1.0,key
22,Sat,6,-73.958105,40.773564,-73.930687,40.71641,1.0,key
22,Wed,8,-73.991402,40.749901,-73.978272,40.692009,1.0,key
22,Thu,8,-73.99758,40.765422,-74.015157,40.70988,6.0,key
22,Fri,8,-73.99366,40.692097,-73.971035,40.757825,2.0,key
22,Wed,8,-73.950517,40.770994,-74.011687,40.703114,2.0,key
22,Thu,8,-73.962182,40.759587,-74.006245,40.715257,1.0,key
22,Thu,10,-73.991863,40.750243,-74.009154,40.710956,1.0,key
22,Fri,10,-73.98187255859375,40.769039154052734,-73.942680358886719,40.841358184814453,1.0,key
22,Mon,11,-73.9759521484375,40.764736175537109,-74.009429931640625,40.739887237548828,6.0,key
22,Tue,13,-74.004003,40.741583,-73.990995,40.718438,1.0,key
22,Sun,13,-73.958758,40.716997,-73.992442,40.754613,1.0,key
22,Thu,13,-74.008163,40.712151,-73.984496,40.748497,1.0,key
22,Thu,15,-73.989215,40.748592,-73.982845,40.769105,1.0,key
22,Fri,18,-73.957168579101562,40.777359008789062,-73.9977798461914,40.733810424804688,1.0,key
22,Tue,19,-74.00461,40.734102,-73.981353,40.773483,2.0,key
22,Sun,20,-73.956611633300781,40.7711067199707,-73.951828002929688,40.714866638183594,2.0,key
22,Mon,21,-73.98518,40.762035,-73.905242,40.765055,4.0,key
22,Tue,21,-74.008707,40.714247,-73.947415,40.779497,1.0,key
22,Mon,22,-73.995422,40.717021,-73.907554,40.676072,1.0,key
22,Sun,22,-73.999214172363281,40.726680755615234,-73.964706420898438,40.794963836669922,1.0,key
22,Tue,22,-74.011802,40.707687,-73.978037,40.785662,1.0,key
22,Wed,23,-73.949165344238281,40.780845642089844,-73.997200012207031,40.714351654052734,1.0,key
22,Wed,23,-73.971076965332031,40.755298614501953,-73.918426513671875,40.770057678222656,1.0,key
22,Sat,23,-73.997363,40.726025,-73.977816,40.782842,1.0,key
22,Sat,23,-73.991352,40.735577,-73.97231,40.799175,1.0,key
23,Fri,0,-74.00786,40.711805,-73.980455,40.660305,5.0,key
23,Mon,0,-73.874571,40.774045,-73.973283,40.793546,1.0,key
23,Sun,1,-73.998828,40.728125,-73.921155,40.763298,3.0,key
23,Thu,6,-73.982483,40.764305,-74.009783,40.711753,1.0,key
23,Thu,6,-73.96383,40.756777,-74.013515,40.714952,5.0,key
23,Fri,7,-73.98048,40.730517,-73.963635,40.799576,1.0,key
23,Mon,8,-73.959455,40.774325,-73.941478,40.849162,1.0,key
23,Fri,8,-73.962352,40.76387,-74.013532,40.714837,1.0,key
23,Wed,8,-73.78245,40.644536,-73.755928,40.650895,1.0,key
23,Fri,8,-73.981763,40.77331,-74.014397,40.703932,1.0,key
23,Thu,9,-73.980364,40.762328,-74.00854,40.702947,3.0,key
23,Fri,9,-73.97365,40.79496,-73.93611,40.74313,5.0,key
23,Sat,9,-73.981024,40.75345,-73.951006,40.810512,1.0,key
23,Thu,9,-73.954551696777344,40.766117095947266,-74.011550903320312,40.704750061035156,1.0,key
23,Thu,10,-74.014575,40.717872,-73.980213,40.755802,1.0,key
23,Thu,11,-73.944342,40.777272,-73.991896,40.74927,1.0,key
23,Fri,12,-73.989753723144531,40.739192962646484,-73.995918273925781,40.769100189208984,2.0,key
23,Tue,13,-74.009977,40.711449,-73.977342,40.759016,2.0,key
23,Thu,14,-73.990165710449219,40.756252288818359,-73.9769058227539,40.7272834777832,1.0,key
23,Sun,14,-73.971503,40.764415,-73.872604,40.774424,2.0,key
23,Thu,15,-73.963305,40.768882,-73.985417,40.755325,1.0,key
23,Thu,15,-74.008225,40.712092,-73.976957,40.74722,4.0,key
23,Mon,16,-73.977636,40.751152,-73.953855,40.77685,1.0,key
23,Sat,16,-74.005073547363281,40.705196380615234,-73.9808120727539,40.763618469238281,3.0,key
23,Mon,17,-73.972038,40.782067,-73.993203,40.72972,1.0,key
23,Sat,18,-73.955582,40.77848,-74.005113,40.718456,1.0,key
23,Thu,19,-73.988345,40.737605,-73.933625,40.704976,1.0,key
23,Sun,19,-73.994010925292969,40.720977783203125,-73.974571228027344,40.783367156982422,2.0,key
23,Thu,20,-73.97739,40.779241,-73.988164,40.718791,2.0,key
23,Sat,20,-73.994778,40.72579,-73.977513,40.673716,2.0,key
23,Wed,20,-73.993209838867188,40.729690551757812,-73.960975646972656,40.777660369873047,1.0,key
23,Mon,21,-73.999143,40.730077,-73.926667,40.738367,2.0,key
23,Tue,21,-73.9866714477539,40.766681671142578,-74.009246826171875,40.70440673828125,1.0,key
23,Tue,21,-73.981513977050781,40.743743896484375,-73.965858459472656,40.688053131103516,3.0,key
23,Fri,23,-73.972644,40.693291,-73.948293,40.778372,1.0,key
23,Fri,23,-73.9781723022461,40.764907836914062,-73.942497253417969,40.844455718994141,1.0,key
23,Mon,23,-74.000367,40.718247,-73.95439,40.742097,1.0,key
23,Sat,23,-73.992832,40.732557,-73.948452,40.76341,1.0,key
23,Fri,23,-73.9708251953125,40.788539886474609,-73.998039245605469,40.727813720703125,1.0,key
23,Sat,23,-74.005005,40.746467,-73.948383,40.829257,3.0,key
23,Fri,23,-74.0085220336914,40.716007232666016,-73.972785949707031,40.790981292724609,1.0,key
24,Sat,0,-73.993728637695312,40.727363586425781,-73.947128295898438,40.771697998046875,1.0,key
24,Sun,1,-73.988677,40.76491,-73.938655,40.849823,2.0,key
24,Sat,2,-73.97395,40.754957,-73.86641,40.734942,1.0,key
24,Sun,2,-73.98736572265625,40.719970703125,-73.909011840820312,40.760383605957031,2.0,key
24,Sat,3,-73.989376,40.726095,-73.912398,40.699335,1.0,key
24,Tue,3,-73.985537,40.732676,-73.948803,40.654232,1.0,key
24,Sun,4,-74.00396728515625,40.742950439453125,-73.9267578125,40.705940246582031,6.0,key
24,Thu,6,-73.98295,40.73153,-73.96804,40.804878,1.0,key
24,Tue,7,-73.979297,40.740257,-74.013632,40.715017,1.0,key
24,Thu,8,-73.98557,40.77531,-74.00845,40.70394,1.0,key
24,Thu,8,-73.991977,40.749857,-73.960605,40.807442,1.0,key
24,Thu,8,-73.990342,40.766542,-74.013213,40.708162,1.0,key
24,Thu,8,-73.9648,40.75583,-74.004293,40.741462,1.0,key
24,Fri,8,-73.954132,40.774797,-74.007502,40.704905,1.0,key
24,Thu,8,-73.987167,40.760487,-74.007902,40.70385,1.0,key
24,Thu,8,-73.944857,40.834262,-73.97399,40.76346,5.0,key
24,Thu,8,-73.976955,40.787125,-74.014522,40.704745,1.0,key
24,Mon,13,-73.9744873046875,40.759136199951172,-73.956306457519531,40.7135124206543,6.0,key
24,Thu,14,-73.994958,40.728987,-73.961625,40.776887,1.0,key
24,Sun,14,-73.962558,40.794748,-74.004117,40.72975,1.0,key
24,Thu,15,-73.99876,40.734582,-73.98503,40.759232,3.0,key
24,Fri,16,-73.965911865234375,40.758251190185547,-74.00970458984375,40.716289520263672,3.0,key
24,Mon,17,-73.985191345214844,40.783588409423828,-73.909942626953125,40.853298187255859,1.0,key
24,Wed,18,-73.953132,40.807714,-73.990873,40.750192,1.0,key
24,Tue,18,-73.992279052734375,40.7564582824707,-73.938438415527344,40.848564147949219,1.0,key
24,Wed,19,-73.971187,40.795696,-73.92315,40.756553,1.0,key
24,Wed,21,-73.87088,40.773646,-73.922542,40.698857,1.0,key
24,Tue,22,-73.992095,40.754047,-73.953321,40.718708,1.0,key
24,Sun,22,-73.959861,40.815543,-74.000329,40.731409,1.0,key
24,Tue,22,-73.782053,40.644732,-73.840907,40.728652,1.0,key
24,Thu,23,-73.989757,40.756994,-73.901816,40.776524,1.0,key
24,Thu,23,-73.941996,40.797952,-73.988705,40.718874,1.0,key
24,Sat,23,-73.976095,40.757615,-73.921,40.774467,1.0,key
24,Mon,23,-73.991465,40.749812,-73.922755,40.703757,3.0,key
24,Mon,23,-73.98626,40.722312,-73.970167,40.799372,2.0,key
24,Sat,23,-73.950243,40.771872,-73.948932,40.711687,1.0,key
